timestamp,x,y,yaw
1667309588994026899,0,0,0
1667309589056678056,0,0,0
1667309589119221925,0,0,0
1667309589244219064,0,0,0
1667309589306683063,0,0,0
1667309589371010065,0,0,0
1667309589494004964,0,0,0
1667309589556615114,0,0,0
1667309589619204998,0,0,0
1667309589681833028,0,0,0
1667309589806544065,0,0,0
1667309589869175910,0,0,0
1667309589931750059,0,0,0
1667309590060055017,0,0,0
1667309590119144916,0,0,0
1667309590181619882,0,0,0
1667309590306560993,0,0,0
1667309590369014024,0,0,0
1667309590494203090,0,0,0
1667309590556951045,0,0,0
1667309590621287107,0,0,0
1667309590681485891,0,0,0
1667309590806720972,0,0,0
1667309590869266033,0,0,0
1667309590994240045,0,0,0
1667309591056653022,0,0,0
1667309591119225978,0,0,0
1667309591244127035,0,0,0
1667309591306714057,0,0,0
1667309591369260072,0,0,0
1667309591494216918,0,0,0
1667309591556684017,0,0,0
1667309591619287967,0,0,0
1667309591744225025,0,0,0
1667309591806545019,0,0,0
1667309591869215011,0,0,0
1667309591994126081,0,0,0
1667309592056663036,0,0,0
1667309592119504928,0,0,0
1667309592244635105,0,0,0
1667309592306726932,0,0,0
1667309592369108915,0,0,0
1667309592495306968,0,0,0
1667309592557012081,0,0,0
1667309592619179964,0,0,0
1667309592681791067,0,0,0
1667309592806705951,0,0,0
1667309592869223117,0,0,0
1667309592931669950,0,0,0
1667309593057223081,0,0,0
1667309593119291067,0,0,0
1667309593244138002,0,0,0
1667309593306761026,0,0,0
1667309593431740045,0,0,0
1667309593493946075,0,0,0
1667309593556782007,0,0,0
1667309593620147943,0,0,0
1667309593681533098,0,0,0
1667309593744230985,0,0,0
1667309593806730031,0,0,0
1667309593869483947,0,0,0
1667309593931711912,0,0,0
1667309593995027065,0,0,0
1667309594057802915,0,0,0
1667309594119263887,0,0,0
1667309594181701898,0,0,0
1667309594244178056,0,0,0
1667309594306725978,0,0,0
1667309594369252920,0,0,0
1667309594431715011,0,0,0
1667309594494108915,0,0,0
1667309594556804895,0,0,0
1667309594619677066,0,0,0
1667309594683984994,0,0,0
1667309594744350910,0,0,0
1667309594806788921,0,0,0
1667309594869219064,0,0,0
1667309594931739091,0,0,0
1667309594994204044,0,0,0
1667309595056802988,0,0,0
1667309595121119976,0,0,0
1667309595181719064,0,0,0
1667309595244252920,0,0,0
1667309595306777954,0,0,0
1667309595369225978,0,0,0
1667309595431765079,0,0,0
1667309595494139909,0,0,0
1667309595556940078,0,0,0
1667309595619184017,0,0,0
1667309595681762933,0,0,0
1667309595747191905,0,0,0
1667309595806725978,0,0,0
1667309595869333028,0,0,0
1667309595931768894,0,0,0
1667309595994091033,0,0,0
1667309596057404041,0,0,0
1667309596119359970,0,0,0
1667309596181927919,0,0,0
1667309596247761964,0,0,0
1667309596306766986,0,0,0
1667309596369260072,0,0,0
1667309596431791067,0,0,0
1667309596494632005,0,0,0
1667309596557096958,0,0,0
1667309596621463060,0,0,0
1667309596681761026,0,0,0
1667309596744271039,0,0,0
1667309596806771993,0,0,0
1667309596869263887,0,0,0
1667309596931747913,0,0,0
1667309596994158029,0,0,0
1667309597056797027,0,0,0
1667309597123225927,0,0,0
1667309597181618928,0,0,0
1667309597306811094,0,0,0
1667309597369230031,0,0,0
1667309597494744062,0,0,0
1667309597556996107,0,0,0
1667309597621352910,0,0,0
1667309597744262933,0,0,0
1667309597806695938,0,0,0
1667309597869261026,0,0,0
1667309597994271993,0,0,0
1667309598056762933,0,0,0
1667309598119261980,0,0,0
1667309598181740045,0,0,0
1667309598306821107,0,0,0
1667309598369227886,0,0,0
1667309598431782960,0,0,0
1667309598494106054,0,0,0
1667309598556988000,0,0,0
1667309598619270086,0,0,0
1667309598681754112,0,0,0
1667309598744309902,0,0,0
1667309598806731939,0,0,0
1667309598869313001,0,0,0
1667309598931819915,0,0,0
1667309598994219064,0,0,0
1667309599056799888,0,0,0
1667309599119318008,0,0,0
1667309599181679010,0,0,0
1667309599244242906,0,0,0
1667309599306848049,0,0,0
1667309599369314908,0,0,0
1667309599431806087,0,0,0
1667309599494261980,0,0,0
1667309599556860923,0,0,0
1667309599620146989,0,0,0
1667309599681885004,0,0,0
1667309599744355916,0,0,0
1667309599806729078,0,0,0
1667309599869265079,0,0,0
1667309599931818962,0,0,0
1667309599994292974,0,0,0
1667309600056993007,0,0,0
1667309600119555950,0,0,0
1667309600181679964,0,0,0
1667309600248272895,0,0,0
1667309600306797981,0,0,0
1667309600369307041,0,0,0
1667309600431864023,0,0,0
1667309600494251966,0,0,0
1667309600557137012,0,0,0
1667309600619306087,0,0,0
1667309600681689977,0,0,0
1667309600744427919,0,0,0
1667309600806909084,0,0,0
1667309600869467020,0,0,0
1667309600931842088,0,0,0
1667309600994308948,0,0,0
1667309601056963920,0,0,0
1667309601119333028,0,0,0
1667309601181718111,0,0,0
1667309601244366884,0,0,0
1667309601306817054,0,0,0
1667309601369347095,0,0,0
1667309601431914091,0,0,0
1667309601494180917,0,0,0
1667309601556957006,0,0,0
1667309601620187997,0,0,0
1667309601681679010,0,0,0
1667309601746901988,0,0,0
1667309601806839942,0,0,0
1667309601870151996,0,0,0
1667309601931871891,0,0,0
1667309601994434118,0,0,0
1667309602056863069,0,0,0
1667309602119266033,0,0,0
1667309602181694984,0,0,0
1667309602244302034,0,0,0
1667309602306830883,0,0,0
1667309602371074914,0,0,0
1667309602431894063,0,0,0
1667309602494673967,0,0,0
1667309602559325933,0,0,0
1667309602620901107,0,0,0
1667309602682060956,0,0,0
1667309602744510889,0,0,0
1667309602806886911,0,0,0
1667309602869379043,0,0,0
1667309602931934118,0,0,0
1667309602994324922,0,0,0
1667309603056896924,0,0,0
1667309603126200914,0,0,0
1667309603182379961,0,0,0
1667309603244353055,0,0,0
1667309603306873083,0,0,0
1667309603369347095,0,0,0
1667309603431835889,0,0,0
1667309603494338035,0,0,0
1667309603557252883,0,0,0
1667309603619752883,0,0,0
1667309603681862115,0,0,0
1667309603806886911,0,0,0
1667309603870024919,0,0,0
1667309603931936025,0,0,0
1667309603994534969,0,0,0
1667309604122450113,0,0,0
1667309604181870937,0,0,0
1667309604244452953,0,0,0
1667309604369685888,0,0,0
1667309604431922912,0,0,0
1667309604521847009,0,0,0
1667309604622525930,0,0,0
1667309604681869029,0,0,0
1667309604746689081,0,0,0
1667309604869405031,0,0,0
1667309604931902885,0,0,0
1667309604994394063,0,0,0
1667309605059324979,0,0,0
1667309605181735992,0,0,0
1667309605244363069,0,0,0
1667309605306879043,0,0,0
1667309605369359970,0,0,0
1667309605494340896,0,0,0
1667309605556960105,0,0,0
1667309605619695901,0,0,0
1667309605744461059,0,0,0
1667309605806934118,0,0,0
1667309605869350910,0,0,0
1667309605931879997,0,0,0
1667309606056946039,0,0,0
1667309606121413946,0,0,0
1667309606181951045,0,0,0
1667309606306843996,0,0,0
1667309606369322061,0,0,0
1667309606431849002,0,0,0
1667309606494427919,0,0,0
1667309606620095014,0,0,0
1667309606681847095,0,0,0
1667309606806849002,0,0,0
1667309606869473934,0,0,0
1667309606931895017,0,0,0
1667309606994337081,0,0,0
1667309607119446039,0,0,0
1667309607181942939,0,0,0
1667309607306977033,0,0,0
1667309607369393110,0,0,0
1667309607431946039,0,0,0
1667309607494421005,0,0,0
1667309607620218992,0,0,0
1667309607681940078,0,0,0
1667309607806842088,0,0,0
1667309607869287014,0,0,0
1667309607931956052,0,0,0
1667309608056912899,0,0,0
1667309608120558977,0,0,0
1667309608181958913,0,0,0
1667309608307254076,0,0,0
1667309608372627973,0,0,0
1667309608431910037,0,0,0
1667309608494460105,0,0,0
1667309608620985984,0,0,0
1667309608682049036,0,0,0
1667309608744479894,0,0,0
1667309608869420051,0,0,0
1667309608931965112,0,0,0
1667309608994474887,0,0,0
1667309609123126983,0,0,0
1667309609181816101,0,0,0
1667309609244473934,0,0,0
1667309609369488954,0,0,0
1667309609431922912,0,0,0
1667309609494458913,0,0,0
1667309609623162984,0,0,0
1667309609682044982,0,0,0
1667309609744455099,0,0,0
1667309609806999921,0,0,0
1667309609931910991,0,0,0
1667309609994437932,0,0,0
1667309610057528972,0,0,0
1667309610181987047,0,0,0
1667309610244466066,0,0,0
1667309610369472980,0,0,0
1667309610431971073,0,0,0
1667309610494376897,0,0,0
1667309610557041883,0,0,0
1667309610681983947,0,0,0
1667309610744651079,0,0,0
1667309610806958913,0,0,0
1667309610931955099,0,0,0
1667309610994421958,0,0,0
1667309611056905984,0,0,0
1667309611182379007,0,0,0
1667309611246929883,0,0,0
1667309611307060956,0,0,0
1667309611431983947,0,0,0
1667309611494447946,0,0,0
1667309611557101011,0,0,0
1667309611619584083,0,0,0
1667309611744487047,0,0,0
1667309611806926965,0,0,0
1667309611869340896,0,0,0
1667309611932010889,0,0,0
1667309612057005882,0,0,0
1667309612120404958,0,0,0
1667309612181989908,0,0,0
1667309612307003974,0,0,0
1667309612369559049,0,0,0
1667309612432003021,0,0,0
1667309612495311021,0,0,0
1667309612619510889,0,0,0
1667309612682121992,0,0,0
1667309612744473934,0,0,0
1667309612869517087,0,0,0
1667309612932074069,0,0,0
1667309612994502067,0,0,0
1667309613057110071,0,0,0
1667309613120321989,0,0,0
1667309613182642936,0,0,0
1667309613244541883,0,0,0
1667309613307092905,0,0,0
1667309613369569063,0,0,0
1667309613432023048,0,0,0
1667309613494398117,0,0,0
1667309613557069063,0,0,0
1667309613621289014,0,0,0
1667309613682028055,0,0,0
1667309613744540929,0,0,0
1667309613806962966,0,0,0
1667309613869447946,0,0,0
1667309613933023929,0,0,0
1667309613994493007,0,0,0
1667309614057039022,0,0,0
1667309614120508909,0,0,0
1667309614181927919,0,0,0
1667309614244513034,0,0,0
1667309614307003021,0,0,0
1667309614369466066,0,0,0
1667309614432008028,0,0,0
1667309614494986057,0,0,0
1667309614557091951,0,0,0
1667309614623246908,0,0,0
1667309614682101964,0,0,0
1667309614744529008,0,0,0
1667309614806920051,0,0,0
1667309614869463920,0,0,0
1667309614931978940,0,0,0
1667309614994472026,0,0,0
1667309615057010889,0,0,0
1667309615120228052,0,0,0
1667309615181943893,0,0,0
1667309615244899034,0,0,0
1667309615306956052,0,0,0
1667309615369652986,0,0,0
1667309615432037115,0,0,0
1667309615494543075,0,0,0
1667309615557123899,0,0,0
1667309615620491981,0,0,0
1667309615682085037,0,0,0
1667309615747390031,0,0,0
1667309615807153940,0,0,0
1667309615869524955,0,0,0
1667309615932084083,0,0,0
1667309615994473934,0,0,0
1667309616057068109,0,0,0
1667309616120245933,0,0,0
1667309616182034969,0,0,0
1667309616244502067,0,0,0
1667309616307096004,0,0,0
1667309616369642972,0,0,0
1667309616432014942,0,0,0
1667309616494478940,0,0,0
1667309616557003974,0,0,0
1667309616619645118,0,0,0
1667309616682049036,0,0,0
1667309616744570016,0,0,0
1667309616807142972,0,0,0
1667309616869822978,0,0,0
1667309616932032108,0,0,0
1667309616994483947,0,0,0
1667309617057126045,0,0,0
1667309617119529962,0,0,0
1667309617182069063,0,0,0
1667309617244756937,0,0,0
1667309617307147979,0,0,0
1667309617369688034,0,0,0
1667309617432051897,0,0,0
1667309617494596004,0,0,0
1667309617557120084,0,0,0
1667309617620234012,0,0,0
1667309617681997060,0,0,0
1667309617744544029,0,0,0
1667309617806982040,0,0,0
1667309617869534015,0,0,0
1667309617935172080,0,0,0
1667309617994640111,0,0,0
1667309618057106971,0,0,0
1667309618119611024,0,0,0
1667309618182018041,0,0,0
1667309618244671106,0,0,0
1667309618307177066,0,0,0
1667309618369596958,0,0,0
1667309618432439088,0,0,0
1667309618494754076,0,0,0
1667309618557154893,0,0,0
1667309618619688987,0,0,0
1667309618682075977,0,0,0
1667309618744669914,0,0,0
1667309618807122945,0,0,0
1667309618869656085,0,0,0
1667309618932115077,0,0,0
1667309618994518041,0,0,0
1667309619057145118,0,0,0
1667309619119618892,0,0,0
1667309619244645118,0,0,0
1667309619307127952,0,0,0
1667309619369574069,0,0,0
1667309619494623899,0,0,0
1667309619557161092,0,0,0
1667309619682472944,0,0,0
1667309619745136976,0,0,0
1667309619806984901,0,0,0
1667309619870244979,0,0,0
1667309619994630098,0,0,0
1667309620057087898,0,0,0
1667309620119694948,0,0,0
1667309620182234048,0,0,0
1667309620244693040,0,0,0
1667309620307037115,0,0,0
1667309620369564056,0,0,0
1667309620432107925,0,0,0
1667309620494469881,0,0,0
1667309620557069063,0,0,0
1667309620619950056,0,0,0
1667309620681919097,0,0,0
1667309620744709014,0,0,0
1667309620807244062,0,0,0
1667309620870124101,0,0,0
1667309620932601928,0,0,0
1667309620994512081,0,0,0
1667309621057115077,0,0,0
1667309621120587110,0,0,0
1667309621182142972,0,0,0
1667309621245002985,0,0,0
1667309621307166099,0,0,0
1667309621369682073,0,0,0
1667309621432055950,0,0,0
1667309621494610071,0,0,0
1667309621557164907,0,0,0
1667309621620652914,0,0,0
1667309621682142019,0,0,0
1667309621745018005,0,0,0
1667309621807111024,0,0,0
1667309621869565963,0,0,0
1667309621932137966,0,0,0
1667309621994544982,0,0,0
1667309622057176113,0,0,0
1667309622119622945,0,0,0
1667309622182504892,0,0,0
1667309622244652032,0,0,0
1667309622307030916,0,0,0
1667309622369601011,0,0,0
1667309622432163000,0,0,0
1667309622494731903,0,0,0
1667309622557436943,0,0,0
1667309622619797945,0,0,0
1667309622682238101,0,0,0
1667309622744649887,0,0,0
1667309622807168006,0,0,0
1667309622869652032,0,0,0
1667309622935648918,0,0,0
1667309622994714021,0,0,0
1667309623057164907,0,0,0
1667309623120906114,0,0,0
1667309623182694911,0,0,0
1667309623244961023,0,0,0
1667309623307251930,0,0,0
1667309623369858980,0,0,0
1667309623432324886,0,0,0
1667309623494684934,0,0,0
1667309623557212114,0,0,0
1667309623621951103,0,0,0
1667309623682013988,0,0,0
1667309623744733095,0,0,0
1667309623807440042,0,0,0
1667309623869735956,0,0,0
1667309623932156085,0,0,0
1667309623994743108,0,0,0
1667309624057212114,0,0,0
1667309624119935989,0,0,0
1667309624182213068,0,0,0
1667309624245651006,0,0,0
1667309624307075023,0,0,0
1667309624369751930,0,0,0
1667309624432235002,0,0,0
1667309624494680881,0,0,0
1667309624557424068,0,0,0
1667309624621129035,0,0,0
1667309624682189941,0,0,0
1667309624746943950,0,0,0
1667309624807276964,0,0,0
1667309624869648933,0,0,0
1667309624994872093,0,0,0
1667309625057207107,0,0,0
1667309625121022939,0,0,0
1667309625244792938,0,0,0
1667309625307276010,0,0,0
1667309625369751930,0,0,0
1667309625494576930,0,0,0
1667309625557303905,0,0,0
1667309625682261943,0,0,0
1667309625744729995,0,0,0
1667309625809588909,0,0,0
1667309625869699001,0,0,0
1667309625994698047,0,0,0
1667309626057245969,0,0,0
1667309626182105064,0,0,0
1667309626244745016,0,0,0
1667309626307353973,0,0,0
1667309626369712114,0,0,0
1667309626494746923,0,0,0
1667309626557261943,0,0,0
1667309626682132005,0,0,0
1667309626746263027,0,0,0
1667309626807284116,0,0,0
1667309626932272911,0,0,0
1667309626994896888,0,0,0
1667309627057317972,0,0,0
1667309627182281017,0,0,0
1667309627247075080,0,0,0
1667309627307177066,0,0,0
1667309627432233095,0,0,0
1667309627495083093,0,0,0
1667309627557624101,0,0,0
1667309627682229995,0,0,0
1667309627745548009,0,0,0
1667309627807184934,0,0,0
1667309627869605064,0,0,0
1667309627932287931,0,0,0
1667309627994826078,0,0,0
1667309628057301998,0,0,0
1667309628120841026,0,0,0
1667309628182236909,0,0,0
1667309628244745016,0,0,0
1667309628869980096,0,0,0
1667309628932334899,0,0,0
1667309628994828939,0,0,0
1667309629057635068,0,0,0
1667309629119792938,0,0,0
1667309629182307958,0,0,0
1667309629244836091,0,0,0
1667309629307272911,0,0,0
1667309629369983911,0,0,0
1667309629432583093,0,0,0
1667309629494901895,0,0,0
1667309629557274103,0,0,0
1667309629619841098,0,0,0
1667309629682310104,0,0,0
1667309629744775056,0,0,0
1667309629807266950,0,0,0
1667309629869829893,0,0,0
1667309629932291984,0,0,0
1667309629994781970,0,0,0
1667309630063180923,0,0,0
1667309630122509002,0,0,0
1667309630182245969,0,0,0
1667309630244930982,0,0,0
1667309630307301998,0,0,0
1667309630369671106,0,0,0
1667309630432244062,0,0,0
1667309630494703054,0,0,0
1667309630557312965,0,0,0
1667309630619760990,0,0,0
1667309630682054042,0,0,0
1667309630745012044,0,0,0
1667309630807274103,0,0,0
1667309630869752883,0,0,0
1667309630932261943,0,0,0
1667309630994764089,0,0,0
1667309631057323932,0,0,0
1667309631120008945,0,0,0
1667309631182317972,0,0,0
1667309631244752883,0,0,0
1667309631307275056,0,0,0
1667309631369793891,0,0,0
1667309631432339906,0,0,0
1667309631494817972,0,0,0
1667309631557316064,0,0,0
1667309631620034933,0,0,0
1667309631682404041,0,0,0
1667309631745033979,0,0,0
1667309631807219028,0,0,0
1667309631869785070,0,0,0
1667309631932365894,0,0,0
1667309631994708061,0,0,0
1667309632057429075,0,0,0
1667309632123297929,0,0,0
1667309632182214021,0,0,0
1667309632246217012,0,0,0
1667309632307162046,0,0,0
1667309632369906902,0,0,0
1667309632435139894,0,0,0
1667309632494935035,0,0,0
1667309632557332038,0,0,0
1667309632620536088,0,0,0
1667309632682202100,0,0,0
1667309632746066093,0,0,0
1667309632808060884,0,0,0
1667309632869771003,0,0,0
1667309632932447910,0,0,0
1667309632994795083,0,0,0
1667309633057343959,0,0,0
1667309633123095035,0,0,0
1667309633182338953,0,0,0
1667309633244831085,0,0,0
1667309633307246923,0,0,0
1667309633369810104,0,0,0
1667309633432336091,0,0,0
1667309633494764089,0,0,0
1667309633557364940,0,0,0
1667309633619887113,0,0,0
1667309633682337999,0,0,0
1667309633745390892,0,0,0
1667309633807344913,0,0,0
1667309633869729995,0,0,0
1667309633937828063,0,0,0
1667309633994925975,0,0,0
1667309634057363986,0,0,0
1667309634120065927,0,0,0
1667309634182562112,0,0,0
1667309634244896888,0,0,0
1667309634307265996,0,0,0
1667309634369736909,0,0,0
1667309634432357072,0,0,0
1667309634494875907,0,0,0
1667309634557352066,0,0,0
1667309634619895935,0,0,0
1667309634682446002,0,0,0
1667309634744961023,0,0,0
1667309634807271957,0,0,0
1667309634869882106,0,0,0
1667309634932365894,0,0,0
1667309634994774103,0,0,0
1667309635057324886,0,0,0
1667309635120887994,0,0,0
1667309635182322025,0,0,0
1667309635245102882,0,0,0
1667309635307297945,0,0,0
1667309635369863033,0,0,0
1667309635432368993,0,0,0
1667309635495548963,0,0,0
1667309635557554006,0,0,0
1667309635619878053,0,0,0
1667309635682178020,0,0,0
1667309635746989011,0,0,0
1667309635807275056,0,0,0
1667309635869885921,0,0,0
1667309635932435989,0,0,0
1667309635994746923,0,0,0
1667309636057374954,0,0,0
1667309636119916915,0,0,0
1667309636182343959,0,0,0
1667309636244874954,0,0,0
1667309636307307004,0,0,0
1667309636371078968,0,0,0
1667309636432636022,0,0,0
1667309636494856119,0,0,0
1667309636557426929,0,0,0
1667309636619920969,0,0,0
1667309636682364940,0,0,0
1667309636744887113,0,0,0
1667309636807368993,0,0,0
1667309636869874000,0,0,0
1667309636932498931,0,0,0
1667309636994888067,0,0,0
1667309637057336091,0,0,0
1667309637123455047,0,0,0
1667309637182851076,0,0,0
1667309637244875907,0,0,0
1667309637307389020,0,0,0
1667309637369975090,0,0,0
1667309637432579040,0,0,0
1667309637494965076,0,0,0
1667309637557513952,0,0,0
1667309637619929075,0,0,0
1667309637682354927,0,0,0
1667309637745151996,0,0,0
1667309637807482004,0,0,0
1667309637869896888,0,0,0
1667309637932406902,0,0,0
1667309637994983911,0,0,0
1667309638057774066,0,0,0
1667309638119896888,0,0,0
1667309638182480096,0,0,0
1667309638244913101,0,0,0
1667309638308407068,0,0,0
1667309638370029926,0,0,0
1667309638432405948,0,0,0
1667309638494975090,0,0,0
1667309638557408094,0,0,0
1667309638620373010,0,0,0
1667309638682316064,0,0,0
1667309638745238065,0,0,0
1667309638807347059,0,0,0
1667309638869878053,0,0,0
1667309638932710886,0,0,0
1667309638994929075,0,0,0
1667309639057466983,0,0,0
1667309639120203018,0,0,0
1667309639183803081,0,0,0
1667309639245052099,0,0,0
1667309639307528972,0,0,0
1667309639369920969,0,0,0
1667309639432440996,0,0,0
1667309639494926929,0,0,0
1667309639557729005,0,0,0
1667309639620048999,0,0,0
1667309639682460069,0,0,0
1667309639745206117,0,0,0
1667309639807293891,0,0,0
1667309639869901895,0,0,0
1667309639932756900,0,0,0
1667309639994952917,0,0,0
1667309640057389974,0,0,0
1667309640120229005,0,0,0
1667309640182507991,0,0,0
1667309640244924068,0,0,0
1667309640307693004,0,0,0
1667309640369827032,0,0,0
1667309640432503938,0,0,0
1667309640494918107,0,0,0
1667309640557418107,0,0,0
1667309640621260881,0,0,0
1667309640682389974,0,0,0
1667309640745482921,0,0,0
1667309640807418107,0,0,0
1667309640869944095,0,0,0
1667309640932712078,0,0,0
1667309640995096921,0,0,0
1667309641057641029,0,0,0
1667309641120207071,0,0,0
1667309641182378053,0,0,0
1667309641244955062,0,0,0
1667309641307751893,0,0,0
1667309641369937896,0,0,0
1667309641432449102,0,0,0
1667309641494990110,0,0,0
1667309641557754993,0,0,0
1667309641621279001,0,0,0
1667309641682557106,0,0,0
1667309641745301008,0,0,0
1667309641807467937,0,0,0
1667309641869935035,0,0,0
1667309641932869911,0,0,0
1667309641994971036,0,0,0
1667309642057471990,0,0,0
1667309642121691942,0,0,0
1667309642182487964,0,0,0
1667309642245001077,0,0,0
1667309642307718038,0,0,0
1667309642371200084,0,0,0
1667309642432429075,0,0,0
1667309642496624946,0,0,0
1667309642557454109,0,0,0
1667309642620177030,0,0,0
1667309642682996034,0,0,0
1667309642745013952,0,0,0
1667309642807380914,0,0,0
1667309642870008945,0,0,0
1667309642932790040,0,0,0
1667309642995016098,0,0,0
1667309643057425022,0,0,0
1667309643120651006,0,0,0
1667309643182497024,0,0,0
1667309643245325088,0,0,0
1667309643307730913,0,0,0
1667309643369951009,0,0,0
1667309643432972908,0,0,0
1667309643495887041,0,0,0
1667309643557521104,0,0,0
1667309643622308969,0,0,0
1667309643682492971,0,0,0
1667309643745520114,0,0,0
1667309643807419061,0,0,0
1667309643870007991,0,0,0
1667309643932768106,0,0,0
1667309643994990110,0,0,0
1667309644057470083,0,0,0
1667309644121218919,0,0,0
1667309644182610988,0,0,0
1667309644245031118,0,0,0
1667309644307755947,0,0,0
1667309644370019912,0,0,0
1667309644432568073,0,0,0
1667309644495266914,0,0,0
1667309644557537078,0,0,0
1667309644620058059,0,0,0
1667309644682524919,0,0,0
1667309644745220899,0,0,0
1667309644807517051,0,0,0
1667309644869985103,0,0,0
1667309644932774066,0,0,0
1667309644994930982,0,0,0
1667309645057375907,0,0,0
1667309645120259046,0,0,0
1667309645182502031,0,0,0
1667309645245007038,0,0,0
1667309645307809114,0,0,0
1667309645369986057,0,0,0
1667309645432523965,0,0,0
1667309645495099067,0,0,0
1667309645557663917,0,0,0
1667309645620172023,0,0,0
1667309645682558059,0,0,0
1667309645745208978,0,0,0
1667309645807414054,0,0,0
1667309645869957923,0,0,0
1667309645932768106,0,0,0
1667309645995567083,0,0,0
1667309646058048963,0,0,0
1667309646120726108,0,0,0
1667309646182497978,0,0,0
1667309646247170925,0,0,0
1667309646307662963,0,0,0
1667309646370017051,0,0,0
1667309646432496070,0,0,0
1667309646495054006,0,0,0
1667309646558013916,0,0,0
1667309646619999885,0,0,0
1667309646682563066,0,0,0
1667309646748060941,0,0,0
1667309646807463884,0,0,0
1667309646870017051,0,0,0
1667309646932836055,0,0,0
1667309646995044946,0,0,0
1667309647057595968,0,0,0
1667309647120598077,0,0,0
1667309647182492017,0,0,0
1667309647245093107,0,0,0
1667309647307645082,0,0,0
1667309647369992971,0,0,0
1667309647432651042,0,0,0
1667309647495039939,0,0,0
1667309647557816028,0,0,0
1667309647623230934,0,0,0
1667309647682842969,0,0,0
1667309647745243072,0,0,0
1667309647807573080,0,0,0
1667309647870102882,0,0,0
1667309647933474063,0,0,0
1667309647995429992,0,0,0
1667309648057508945,0,0,0
1667309648120348930,0,0,0
1667309648182854890,0,0,0
1667309648246052980,0,0,0
1667309648307898044,0,0,0
1667309648370080947,0,0,0
1667309648432600021,0,0,0
1667309648495150089,0,0,0
1667309648557838916,0,0,0
1667309648620189905,0,0,0
1667309648682574987,0,0,0
1667309648745135068,0,0,0
1667309648807503938,0,0,0
1667309648870256900,0,0,0
1667309648932830095,0,0,0
1667309648995102882,0,0,0
1667309649057600975,0,0,0
1667309649120322942,0,0,0
1667309649182503938,0,0,0
1667309649245244026,0,0,0
1667309649307832002,0,0,0
1667309649370050907,0,0,0
1667309649432591915,0,0,0
1667309649495106935,0,0,0
1667309649558084964,0,0,0
1667309649620146036,0,0,0
1667309649682713985,0,0,0
1667309649745095014,0,0,0
1667309649807624101,0,0,0
1667309649870002031,0,0,0
1667309649932862997,0,0,0
1667309649994982957,0,0,0
1667309650057591915,0,0,0
1667309650120558977,0,0,0
1667309650182635068,0,0,0
1667309650245593070,0,0,0
1667309650307693004,0,0,0
1667309650370063066,0,0,0
1667309650432548046,0,0,0
1667309650495246887,0,0,0
1667309650557677984,0,0,0
1667309650620107889,0,0,0
