timestamp,x,y,yaw
1667309582079984903,0.0,0.0,0
1667309582278918981,0.0,0.0,0
1667309582493439912,-0.06900123588275164,-0.0016477592289447784,0
1667309582679960966,-0.06900123588275164,-0.0016477592289447784,0
1667309582878550052,-0.06900123588275164,-0.0016477592289447784,0
1667309583079229116,-0.06900123588275164,-0.0016477592289447784,0
1667309583279155015,-0.06900123588275164,-0.0016477592289447784,0
1667309583494349956,-0.06900123588275164,-0.0016477592289447784,0
1667309583679950952,-0.06900123588275164,-0.0016477592289447784,0
1667309583879090070,-0.06900123588275164,-0.0016477592289447784,0
1667309584081007003,-0.06900123588275164,-0.0016477592289447784,0
1667309584283674001,-0.07165686076041311,0.109558648429811,0
1667309584494123935,-0.07165686076041311,0.109558648429811,0
1667309584679018020,-0.07165686076041311,0.109558648429811,0
1667309584877765893,-0.1406580952461809,0.1079108901321888,0
1667309585079133033,-0.1406580952461809,0.1079108901321888,0
1667309585279624938,-0.1406580952461809,0.1079108901321888,0
1667309585494493961,-0.1406580952461809,0.1079108901321888,0
1667309585677850961,-0.1406580952461809,0.1079108901321888,0
1667309585878076076,-0.1406580952461809,0.1079108901321888,0
1667309586078646898,-0.1406580952461809,0.1079108901321888,0
1667309586279536962,-0.1406580952461809,0.1079108901321888,0
1667309586492925882,-0.1406580952461809,0.1079108901321888,0
1667309586678440093,-0.1406580952461809,0.1079108901321888,0
1667309586876992940,-0.1406580952461809,0.1079108901321888,0
1667309587078614950,-0.20965932973194867,0.1062631318345666,0
1667309587279954910,-0.20965932973194867,0.1062631318345666,0
1667309587494469881,-0.20965932973194867,0.1062631318345666,0
1667309587678772926,-0.20965932973194867,0.1062631318345666,0
1667309587877671003,-0.21231495158281177,0.21746953949332237,0
1667309588078222990,-0.21231495158281177,0.21746953949332237,0
1667309588278749942,-0.21231495158281177,0.21746953949332237,0
1667309588493412017,-0.21231495158281177,0.21746953949332237,0
1667309588678845882,-0.21231495158281177,0.21746953949332237,0
1667309588877504110,-0.21231495158281177,0.21746953949332237,0
1667309589077965974,-0.21231495158281177,0.21746953949332237,0
1667309589278621912,-0.21231495158281177,0.21746953949332237,0
1667309589493623018,-0.21231495158281177,0.21746953949332237,0
1667309589678940057,-0.21231495158281177,0.21746953949332237,0
1667309589877499103,-0.28131618455518037,0.21582178305834532,0
1667309590078088045,-0.28131618455518037,0.21582178305834532,0
1667309590278515100,-0.2839718048926443,0.32702819164842367,0
1667309590492875099,-0.2839718048926443,0.32702819164842367,0
1667309590679523944,-0.2839718048926443,0.32702819164842367,0
1667309590877937078,-0.2839718048926443,0.32702819164842367,0
1667309591078547000,-0.21497057343367487,0.3286759490147233,0
1667309591279299974,-0.21497057343367487,0.3286759490147233,0
1667309591494402885,-0.14862496545538306,0.4415301140397787,0
1667309591678298950,-0.07962373550981283,0.4431778723374009,0
1667309591883764982,0.05572309601120651,0.5576798031106591,0
1667309592085084915,0.19372555462177843,0.5609753271564841,0
1667309592279263973,0.3980736038647592,0.677125028334558,0
1667309592495898008,0.6024216437945142,0.7932747388258576,0
1667309592679214000,0.8067696744110435,0.9094244567677379,0
1667309592877778053,1.077463268651627,1.1384283686056733,0
1667309593078922986,1.350812493590638,1.2562258839607239,0
1667309593278383970,1.6931629256578162,1.375671200454235,0
1667309593493505954,2.035513340146281,1.4951165383681655,0
